CODIGO PERIODO,CODIGO ESTUDIANTE,DES_APELLIDO_PATERNO,DES_APELLIDO_MATERNO,DES_NOMBRES,GENERO,EDAD,CORREO_UPC,CORREO_PERSONAL_1,MOBILE PHONE,FLAG_ESTUDIANTE_PROVINCIA,CARRERA,FACULTAD,CAMPUS,FECHA MATRICULA,IND_CICLO_ALUMNO,NRO_CICLOS_ORDINARIO_MAT,NRO_CICLOS_ORDINARIO_RET,FLAG_TIENE_DEUDA,MONTO_DEUDA,FLAG_COLEGIO_PROCEDENCIA_ES_PROVINCIA,FLAG_BECA_18,FLAG_BENEFICIO,TIPO BENEFICIO,MODALIDAD DE INGRESO,CICLO DE INGRESO,FLAG_TRABAJA,FLAG_LLEVÓ NIVELACIÓN,NIVEL SOCIOECONÓMICO,CATEGORÍA DE PAGO,CANTIDAD CURSOS MATRICULADOS EN RIESGO,CANTIDAD CURSOS MATRICULADOS EN PRESENCIAL,CANTIDAD CURSOS MATRICULADOS EN VIRTUAL,TOTAL DE CURSOS MATRICULADOS EN TODO SU AVANCE,TOTAL DE CURSOS APROBADOS EN TODO SU AVANCE,TOTAL DE CURSOS DESAPROBADOS EN TODO SU AVANCE,TOTAL DE RETIROS DE ASIGNATURA EN TODO SU AVANCE,TOTAL DE CURSOS MATRICULADOS POR CICLO,TOTAL DE RETIROS DE ASIGNATURA POR CICLO,TOTAL DE CURSOS APROBADOS POR CICLO,TOTAL DE CURSOS DESAPROBADOS POR CICLO,TOTAL DE CRÉDITOS APROBADOS POR CICLO,TOTAL DE CRÉDITOS DESAPROBADOS POR CICLO,TOTAL DE CRÉDITOS APROBADOS EN TODO SU AVANCE,TOTAL DE CRÉDITOS DESAPROBADOS EN TODO SU AVANCE,TOTAL DE CRÉDITOS MATRICULADOS POR CICLO,TOTAL DE CRÉDITOS MATRICULADOS EN TODO SU AVANCE,PROMEDIO PONDERADO ACUMULADO,PROMEDIO POR CICLO,NÚMERO DE DOBLE DESAPROBACIÓN POR CICLO,NÚMERO DE DOBLE DESAPROBACIÓN EN TODO SU AVANCE,NÚMERO DE ASISTENCIAS POR CICLO,PORCENTAJE DE ASISTENCIAS POR CICLO,NÚMERO DE INASISTENCIAS POR CICLO,PORCENTAJE DE INASISTENCIAS,FLAG ABANDONO ESTUDIOS
2019-1,u20171490,Apellido 49,Apellido 49,Nombre49,F,29,u49@upc.edu.pe,personal_49@gmail.com,949000000,SI,Ingeniería Mecatrónica,Ingeniería,Monterrico,2019-049-01,5,6,-1,NO,0,NO,SI,SI,DESCUENTOS CORPORATIVOS,EVALUACION INTEGRAL,2016-1,NO,SI,C,Y,3,3,2,25,17,1,7,3,2,1,2,68,8,68,4,12,100,10.326219334719312,14.61828832904018,5,1,56,0.717948717948718,22,0.28205128205128205,NO
2019-1,u20171500,Apellido 50,Apellido 50,Nombre50,F,19,u50@upc.edu.pe,personal_50@gmail.com,950000000,SI,Ingeniería Mecatrónica,Ingeniería,Monterrico,2019-050-01,5,6,-1,NO,0,NO,NO,NO,SIN BENEFICIO,EXONER.GRADO TITULO,2016-1,SI,SI,C,U,6,1,3,25,6,4,15,7,2,2,5,24,20,24,16,28,100,18.054427964741354,8.609455065085866,1,1,77,0.7475728155339806,26,0.2524271844660194,SI
2019-1,u20162510,Apellido 51,Apellido 51,Nombre51,M,30,u51@upc.edu.pe,personal_51@gmail.com,951000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-051-01,6,5,1,NO,0,NO,NO,NO,BECA DE HONOR,SELECCIÓN PREFERENTE,2016-2,NO,NO,C,S,5,2,2,30,26,4,0,6,2,2,4,104,16,104,16,24,120,14.811864654630991,10.000156234574137,6,0,118,0.7866666666666666,32,0.21333333333333335,NO
2019-1,u20151520,Apellido 52,Apellido 52,Nombre52,M,29,u52@upc.edu.pe,personal_52@gmail.com,952000000,NO,Ingeniería Electrónica,Ingeniería,Monterrico,2019-052-01,9,7,2,SI,0,NO,NO,SI,SIN BENEFICIO,EVALUACION INTEGRAL,2014-1,SI,NO,C,S,1,5,5,45,23,12,10,4,4,2,2,92,8,92,48,16,180,15.158426997808267,12.438222594800413,4,1,88,0.6875,40,0.3125,NO
2019-1,u20182530,Apellido 53,Apellido 53,Nombre53,M,29,u53@upc.edu.pe,personal_53@gmail.com,953000000,NO,Ciencias de la Computación,Ingeniería,Monterrico,2019-053-01,2,3,-1,NO,0,SI,NO,NO,DESCUENTOS CORPORATIVOS,EVALUACION INTEGRAL,2018-2,NO,SI,C,Z,2,3,2,10,4,0,6,3,5,3,0,16,0,16,0,12,40,13.112067558617651,10.532564937322277,2,0,119,0.85,21,0.15,NO
2019-1,u20172540,Apellido 54,Apellido 54,Nombre54,M,19,u54@upc.edu.pe,personal_54@gmail.com,954000000,SI,Ingeniería de Software,Ingeniería,Monterrico,2019-054-01,4,3,1,SI,0,NO,NO,SI,SIN BENEFICIO,BECAS PRONABEC,2017-2,NO,SI,D,Z,2,3,6,20,18,0,2,7,6,7,0,72,0,72,0,28,80,6.197415057687338,16.470034077341502,1,0,93,0.768595041322314,28,0.23140495867768596,SI
2019-1,u20191550,Apellido 55,Apellido 55,Nombre55,M,28,u55@upc.edu.pe,personal_55@gmail.com,955000000,NO,Ingeniería Industrial,Ingeniería,Monterrico,2019-055-01,1,1,0,NO,0,NO,NO,NO,DESCUENTOS CORPORATIVOS,EVALUACION INTEGRAL,2018-1,SI,SI,B,S,6,4,5,5,0,0,5,6,1,4,2,0,8,0,0,24,20,9.959750438189003,9.944342932289866,1,0,120,0.8053691275167785,29,0.19463087248322147,NO
2019-1,u20191560,Apellido 56,Apellido 56,Nombre56,F,27,u56@upc.edu.pe,personal_56@gmail.com,956000000,NO,Ingeniería Civil,Ingeniería,Monterrico,2019-056-01,1,2,-1,NO,0,NO,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,2018-1,NO,SI,B,X,5,2,3,5,4,1,0,6,6,6,0,16,0,16,4,24,20,19.39059340280991,15.065836016581246,1,1,82,0.7256637168141593,31,0.2743362831858407,NO
2019-1,u20161570,Apellido 57,Apellido 57,Nombre57,M,20,u57@upc.edu.pe,personal_57@gmail.com,957000000,NO,Ciencias de la Computación,Ingeniería,Monterrico,2019-057-01,7,2,5,NO,0,NO,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,2015-1,NO,SI,A,Q,2,5,2,35,19,14,2,3,5,2,1,76,4,76,56,12,140,14.028515338947098,8.135979942561825,5,4,120,0.8163265306122449,27,0.1836734693877551,NO
2019-1,u20181580,Apellido 58,Apellido 58,Nombre58,M,25,u58@upc.edu.pe,personal_58@gmail.com,958000000,NO,Ingeniería Electrónica,Ingeniería,Monterrico,2019-058-01,3,3,0,SI,4000,SI,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,2017-1,NO,SI,B,T,5,1,2,15,14,1,0,3,6,3,0,56,0,56,4,12,60,10.847735889679713,15.290763486359868,2,1,116,0.8055555555555556,28,0.19444444444444445,NO
2019-1,u20182590,Apellido 59,Apellido 59,Nombre59,F,24,u59@upc.edu.pe,personal_59@gmail.com,959000000,NO,Ingeniería de Sistemas de Información,Ingeniería,Monterrico,2019-059-01,2,3,-1,NO,0,NO,NO,SI,BECA DE HONOR,SELECCIÓN PREFERENTE,2018-2,SI,SI,A,S,3,2,5,10,7,3,0,7,3,2,5,28,20,28,12,28,40,6.961108981766958,11.900105530807714,5,3,91,0.8584905660377359,15,0.14150943396226415,SI
2019-1,u20142600,Apellido 60,Apellido 60,Nombre60,F,22,u60@upc.edu.pe,personal_60@gmail.com,960000000,SI,Ingeniería Electrónica,Ingeniería,Monterrico,2019-060-01,10,6,4,NO,0,NO,SI,NO,BECA DE HONOR,EVALUACION INTEGRAL,2014-2,SI,SI,C,U,4,6,6,50,18,8,24,3,1,3,0,72,0,72,32,12,200,6.30491558011703,15.91479849728985,3,7,123,0.7987012987012987,31,0.2012987012987013,NO
2019-1,u20182610,Apellido 61,Apellido 61,Nombre61,M,24,u61@upc.edu.pe,personal_61@gmail.com,961000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-061-01,2,1,1,NO,0,NO,SI,SI,BECA DE HONOR,EVALUACION INTEGRAL,2018-2,NO,SI,B,Z,4,4,2,10,8,2,0,3,1,3,0,32,0,32,8,12,40,17.188793984390923,18.007935630789248,1,0,107,0.8770491803278688,15,0.12295081967213115,NO
2019-1,u20161620,Apellido 62,Apellido 62,Nombre62,F,30,u62@upc.edu.pe,personal_62@gmail.com,962000000,NO,Ingeniería Industrial,Ingeniería,Monterrico,2019-062-01,7,3,4,SI,10000,SI,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,2015-1,SI,NO,B,Q,5,2,2,35,18,6,11,6,5,1,5,72,20,72,24,24,140,18.668813654982376,8.31794656216226,3,1,127,0.8881118881118881,16,0.11188811188811189,NO
2019-1,u20151630,Apellido 63,Apellido 63,Nombre63,M,22,u63@upc.edu.pe,personal_63@gmail.com,963000000,NO,Ingeniería Electrónica,Ingeniería,Monterrico,2019-063-01,9,9,0,SI,10000,SI,NO,SI,SIN BENEFICIO,EXONER.GRADO TITULO,2014-1,NO,NO,D,Y,5,2,6,45,8,20,17,4,2,4,0,32,0,32,80,16,180,6.326093925098751,18.30888096403281,2,12,138,0.8734177215189873,20,0.12658227848101267,SI
2019-1,u20182640,Apellido 64,Apellido 64,Nombre64,M,28,u64@upc.edu.pe,personal_64@gmail.com,964000000,NO,Ingeniería Civil,Ingeniería,Monterrico,2019-064-01,2,1,1,NO,0,NO,SI,SI,DESCUENTOS CORPORATIVOS,CONVENIO INT. SIN DIPLOMA,2018-2,NO,SI,C,U,6,3,5,10,2,6,2,5,5,5,0,8,0,8,24,20,40,18.465006282931412,7.922303505198631,6,1,65,0.6565656565656566,34,0.3434343434343434,SI
2019-1,u20172650,Apellido 65,Apellido 65,Nombre65,F,24,u65@upc.edu.pe,personal_65@gmail.com,965000000,NO,Ciencias de la Computación,Ingeniería,Monterrico,2019-065-01,4,4,0,NO,0,SI,NO,SI,DESCUENTOS CORPORATIVOS,EXONER.GRADO TITULO,2017-2,NO,SI,B,Q,3,2,1,20,9,5,6,7,1,2,5,36,20,36,20,28,80,19.83280519074591,17.980605696669265,6,0,128,0.7901234567901234,34,0.20987654320987653,NO
2019-1,u20171660,Apellido 66,Apellido 66,Nombre66,F,30,u66@upc.edu.pe,personal_66@gmail.com,966000000,SI,Ingeniería de Sistemas de Información,Ingeniería,Monterrico,2019-066-01,5,4,1,NO,0,SI,NO,NO,SIN BENEFICIO,EVALUACION INTEGRAL,2016-1,NO,SI,B,Z,4,5,1,25,5,16,4,4,6,3,1,20,4,20,64,16,100,10.559438239413149,12.28273304800734,1,10,85,0.7657657657657657,26,0.23423423423423423,NO
2019-1,u20162670,Apellido 67,Apellido 67,Nombre67,M,25,u67@upc.edu.pe,personal_67@gmail.com,967000000,SI,Ingeniería de Software,Ingeniería,Monterrico,2019-067-01,6,3,3,NO,0,NO,NO,NO,BECA DE HONOR,EXONER.GRADO TITULO,2016-2,NO,SI,C,Z,4,6,2,30,26,1,3,4,6,3,1,104,4,104,4,16,120,11.724849312659796,18.163123653745544,2,1,77,0.8105263157894737,18,0.18947368421052632,NO
2019-1,u20181680,Apellido 68,Apellido 68,Nombre68,F,26,u68@upc.edu.pe,personal_68@gmail.com,968000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-068-01,3,3,0,NO,0,NO,NO,SI,BECA DE HONOR,EXONER.GRADO TITULO,2017-1,NO,SI,B,T,2,3,6,15,0,13,2,3,5,2,1,0,4,0,52,12,60,5.855950175065628,11.693168490449343,5,2,107,0.8294573643410853,22,0.17054263565891473,SI
2019-1,u20161690,Apellido 69,Apellido 69,Nombre69,F,23,u69@upc.edu.pe,personal_69@gmail.com,969000000,SI,Ingeniería de Software,Ingeniería,Monterrico,2019-069-01,7,6,1,SI,2000,SI,NO,NO,DESCUENTOS CORPORATIVOS,EXONER.GRADO TITULO,2015-1,SI,NO,B,R,1,4,2,35,23,2,10,7,6,6,1,92,4,92,8,28,140,14.921670044523303,7.429297036741505,2,1,101,0.7829457364341085,28,0.21705426356589147,NO
2019-1,u20191700,Apellido 70,Apellido 70,Nombre70,F,28,u70@upc.edu.pe,personal_70@gmail.com,970000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-070-01,1,1,0,NO,0,SI,NO,SI,BECA DE HONOR,EXONER.GRADO TITULO,2018-1,NO,SI,B,Q,4,4,3,5,5,0,0,4,1,2,2,20,8,20,0,16,20,13.480347429676536,18.042247694672156,1,0,85,0.7327586206896551,31,0.2672413793103448,NO
2019-1,u20181710,Apellido 71,Apellido 71,Nombre71,F,28,u71@upc.edu.pe,personal_71@gmail.com,971000000,SI,Ingeniería Mecatrónica,Ingeniería,Monterrico,2019-071-01,3,4,-1,SI,6000,SI,NO,SI,DESCUENTO RETENCION,EVALUACION INTEGRAL,2017-1,SI,SI,C,Y,3,4,2,15,0,12,3,3,4,3,0,0,0,0,48,12,60,16.25211449332151,17.291454878124775,4,6,140,0.7777777777777778,40,0.2222222222222222,NO
2019-1,u20172720,Apellido 72,Apellido 72,Nombre72,F,30,u72@upc.edu.pe,personal_72@gmail.com,972000000,NO,Ingeniería Mecatrónica,Ingeniería,Monterrico,2019-072-01,4,4,0,SI,0,NO,NO,SI,DESCUENTOS CORPORATIVOS,EXONER.GRADO TITULO,2017-2,NO,SI,D,S,6,2,6,20,17,2,1,3,1,3,0,68,0,68,8,12,80,14.677677332755882,8.484327009973656,3,2,118,0.8251748251748252,25,0.17482517482517482,NO
2019-1,u20182730,Apellido 73,Apellido 73,Nombre73,M,20,u73@upc.edu.pe,personal_73@gmail.com,973000000,NO,Ingeniería Civil,Ingeniería,Monterrico,2019-073-01,2,3,-1,SI,4000,SI,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,2018-2,NO,SI,A,Q,4,4,5,10,5,0,5,3,6,3,0,20,0,20,0,12,40,13.910039977444175,10.263916524240205,4,0,98,0.7424242424242424,34,0.25757575757575757,NO
2019-1,u20182740,Apellido 74,Apellido 74,Nombre74,F,21,u74@upc.edu.pe,personal_74@gmail.com,974000000,NO,Ingeniería Mecatrónica,Ingeniería,Monterrico,2019-074-01,2,2,0,SI,6000,NO,NO,NO,SIN BENEFICIO,EVALUACION INTEGRAL,2018-2,NO,NO,C,X,2,3,1,10,9,1,0,3,3,1,2,36,8,36,4,12,40,16.133419996115727,17.153339773668932,5,1,132,0.7857142857142857,36,0.21428571428571427,NO
2019-1,u20182750,Apellido 75,Apellido 75,Nombre75,F,23,u75@upc.edu.pe,personal_75@gmail.com,975000000,SI,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-075-01,2,2,0,SI,8000,NO,SI,NO,BECA DE HONOR,TRASLADO EXTERNO,2018-2,SI,SI,A,Q,1,2,4,10,10,0,0,4,3,3,1,40,4,40,0,16,40,17.194595959966406,16.150723914230348,6,0,124,0.8211920529801324,27,0.17880794701986755,NO
2019-1,u20142760,Apellido 76,Apellido 76,Nombre76,M,18,u76@upc.edu.pe,personal_76@gmail.com,976000000,NO,Ingeniería Civil,Ingeniería,Monterrico,2019-076-01,10,8,2,SI,10000,NO,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,2014-2,NO,SI,A,Z,4,5,2,50,35,14,1,5,6,4,1,140,4,140,56,20,200,5.413924700238646,9.244351725196811,4,8,124,0.7607361963190185,39,0.2392638036809816,NO
2019-1,u20161770,Apellido 77,Apellido 77,Nombre77,M,29,u77@upc.edu.pe,personal_77@gmail.com,977000000,NO,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-077-01,7,8,-1,NO,0,NO,NO,NO,SIN BENEFICIO,SELECCIÓN PREFERENTE,2015-1,NO,NO,B,U,2,1,3,35,23,8,4,6,6,1,5,92,20,92,32,24,140,18.784569530278546,12.128457821739723,2,4,109,0.7569444444444444,35,0.24305555555555555,SI
2019-1,u20162780,Apellido 78,Apellido 78,Nombre78,F,21,u78@upc.edu.pe,personal_78@gmail.com,978000000,NO,Ingeniería de Sistemas de Información,Ingeniería,Monterrico,2019-078-01,6,5,1,NO,0,NO,NO,NO,DESCUENTO RETENCION,EXONER.GRADO TITULO,2016-2,NO,NO,D,T,5,5,3,30,29,0,1,5,4,2,3,116,12,116,0,20,120,9.118705008666822,16.92921773954683,6,0,62,0.6813186813186813,29,0.31868131868131866,NO
2019-1,u20162790,Apellido 79,Apellido 79,Nombre79,M,19,u79@upc.edu.pe,personal_79@gmail.com,979000000,NO,Ingeniería de Gestión Empresarial,Ingeniería,Monterrico,2019-079-01,6,5,1,SI,6000,NO,NO,SI,SIN BENEFICIO,EVALUACION INTEGRAL,2016-2,NO,SI,B,X,6,1,3,30,12,0,18,7,4,4,3,48,12,48,0,28,120,18.170894456339013,17.706698589612778,1,0,127,0.8758620689655172,18,0.12413793103448276,NO
2019-1,u20171800,Apellido 80,Apellido 80,Nombre80,F,26,u80@upc.edu.pe,personal_80@gmail.com,980000000,NO,Ingeniería de Gestión Empresarial,Ingeniería,Monterrico,2019-080-01,5,6,-1,SI,0,NO,NO,NO,SIN BENEFICIO,SELECCIÓN PREFERENTE,2016-1,SI,NO,B,Q,3,3,6,25,8,1,16,7,5,6,1,32,4,32,4,28,100,9.180473871372648,7.926611398441488,2,1,59,0.6082474226804123,38,0.3917525773195876,NO
2019-1,u20182810,Apellido 81,Apellido 81,Nombre81,M,21,u81@upc.edu.pe,personal_81@gmail.com,981000000,NO,Ciencias de la Computación,Ingeniería,Monterrico,2019-081-01,2,1,1,NO,0,NO,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,2018-2,NO,SI,B,Q,5,5,2,10,5,2,3,4,2,1,3,20,12,20,8,16,40,9.7411742182355,17.931627256134945,4,0,75,0.7731958762886598,22,0.2268041237113402,SI
2019-1,u20191820,Apellido 82,Apellido 82,Nombre82,M,26,u82@upc.edu.pe,personal_82@gmail.com,982000000,NO,Ingeniería Industrial,Ingeniería,Monterrico,2019-082-01,1,1,0,SI,2000,NO,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,2018-1,NO,NO,B,U,4,4,4,5,2,3,0,6,4,4,2,8,8,8,12,24,20,12.76443777561475,8.866065736712127,6,0,52,0.65,28,0.35,SI
2019-1,u20171830,Apellido 83,Apellido 83,Nombre83,M,19,u83@upc.edu.pe,personal_83@gmail.com,983000000,SI,Ingeniería de Sistemas de Información,Ingeniería,Monterrico,2019-083-01,5,5,0,NO,0,NO,NO,SI,SIN BENEFICIO,EXONER.GRADO TITULO,2016-1,NO,NO,B,T,4,2,4,25,1,17,7,6,3,1,5,4,20,4,68,24,100,17.295125277456638,7.165774586153418,1,2,71,0.6513761467889908,38,0.3486238532110092,NO
2019-1,u20142840,Apellido 84,Apellido 84,Nombre84,F,19,u84@upc.edu.pe,personal_84@gmail.com,984000000,SI,Ingeniería de Gestión Empresarial,Ingeniería,Monterrico,2019-084-01,10,5,5,NO,0,NO,NO,NO,SIN BENEFICIO,SELECCIÓN PREFERENTE,2014-2,SI,NO,C,U,6,3,3,50,24,8,18,5,6,3,2,96,8,96,32,20,200,16.95958727420811,12.306979061777692,3,2,103,0.7803030303030303,29,0.2196969696969697,NO
2019-1,u20172850,Apellido 85,Apellido 85,Nombre85,F,20,u85@upc.edu.pe,personal_85@gmail.com,985000000,NO,Ingeniería de Gestión Empresarial,Ingeniería,Monterrico,2019-085-01,4,2,2,SI,10000,NO,SI,NO,SIN BENEFICIO,EXONER.GRADO TITULO,2017-2,NO,SI,A,X,6,6,3,20,16,4,0,4,5,2,2,64,8,64,16,16,80,19.4583721940948,9.80516826175749,6,2,78,0.6666666666666666,39,0.3333333333333333,NO
2019-1,u20191860,Apellido 86,Apellido 86,Nombre86,M,24,u86@upc.edu.pe,personal_86@gmail.com,986000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-086-01,1,2,-1,SI,0,NO,NO,NO,SIN BENEFICIO,EVALUACION INTEGRAL,2018-1,SI,NO,A,Q,1,4,3,5,3,1,1,6,2,2,4,12,16,12,4,24,20,13.506502722226799,18.085824946987486,1,1,110,0.8208955223880597,24,0.1791044776119403,SI
2019-1,u20172870,Apellido 87,Apellido 87,Nombre87,F,22,u87@upc.edu.pe,personal_87@gmail.com,987000000,NO,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-087-01,4,4,0,SI,4000,NO,NO,SI,DESCUENTOS CORPORATIVOS,EVALUACION INTEGRAL,2017-2,SI,SI,C,Q,5,2,5,20,14,2,4,3,4,3,0,56,0,56,8,12,80,13.508151207983637,15.721265643325763,3,0,68,0.6868686868686869,31,0.31313131313131315,NO
2019-1,u20181880,Apellido 88,Apellido 88,Nombre88,F,20,u88@upc.edu.pe,personal_88@gmail.com,988000000,SI,Ingeniería Industrial,Ingeniería,Monterrico,2019-088-01,3,3,0,NO,0,NO,NO,NO,BECA DE HONOR,SELECCIÓN PREFERENTE,2017-1,SI,SI,B,Y,5,5,1,15,0,6,9,4,1,1,3,0,12,0,24,16,60,5.4354181443431395,18.105267030708447,3,5,52,0.611764705882353,33,0.38823529411764707,NO
2019-1,u20161890,Apellido 89,Apellido 89,Nombre89,M,18,u89@upc.edu.pe,personal_89@gmail.com,989000000,SI,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-089-01,7,2,5,NO,0,NO,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,2015-1,SI,SI,C,S,2,5,1,35,14,5,16,6,5,1,5,56,20,56,20,24,140,9.541904031331015,15.21197190291085,4,4,126,0.802547770700637,31,0.19745222929936307,NO
2019-1,u20181900,Apellido 90,Apellido 90,Nombre90,F,19,u90@upc.edu.pe,personal_90@gmail.com,990000000,NO,Ciencias de la Computación,Ingeniería,Monterrico,2019-090-01,3,4,-1,NO,0,NO,NO,SI,SIN BENEFICIO,SELECCIÓN PREFERENTE,2017-1,SI,SI,C,R,3,4,6,15,6,5,4,4,2,2,2,24,8,24,20,16,60,15.99028190627215,16.412819045388257,1,4,96,0.75,32,0.25,NO
2019-1,u20162910,Apellido 91,Apellido 91,Nombre91,F,30,u91@upc.edu.pe,personal_91@gmail.com,991000000,NO,Ingeniería Mecatrónica,Ingeniería,Monterrico,2019-091-01,6,2,4,NO,0,SI,NO,SI,DESCUENTO RETENCION,EVALUACION INTEGRAL,2016-2,NO,SI,E,Z,2,1,5,30,20,6,4,4,3,1,3,80,12,80,24,16,120,11.617016401954434,7.2750151803273555,5,1,114,0.8028169014084507,28,0.19718309859154928,SI
2019-1,u20161920,Apellido 92,Apellido 92,Nombre92,M,20,u92@upc.edu.pe,personal_92@gmail.com,992000000,SI,Ciencias de la Computación,Ingeniería,Monterrico,2019-092-01,7,4,3,NO,0,NO,SI,SI,BECA DE HONOR,SELECCIÓN PREFERENTE,2015-1,SI,SI,B,S,1,2,5,35,29,6,0,5,1,3,2,116,8,116,24,20,140,6.42101726811061,8.693762652243613,5,2,77,0.6581196581196581,40,0.3418803418803419,NO
2019-1,u20172930,Apellido 93,Apellido 93,Nombre93,M,18,u93@upc.edu.pe,personal_93@gmail.com,993000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-093-01,4,3,1,NO,0,NO,NO,SI,SIN BENEFICIO,SELECCIÓN PREFERENTE,2017-2,NO,NO,A,S,4,1,5,20,16,2,2,3,6,3,0,64,0,64,8,12,80,10.645975342498815,9.96857993850538,4,1,95,0.811965811965812,22,0.18803418803418803,SI
2019-1,u20171940,Apellido 94,Apellido 94,Nombre94,M,21,u94@upc.edu.pe,personal_94@gmail.com,994000000,NO,Ingeniería Ambiental,Ingeniería,Monterrico,2019-094-01,5,2,3,NO,0,NO,NO,NO,BECA DE HONOR,EXONER.GRADO TITULO,2016-1,SI,SI,A,S,5,5,4,25,19,6,0,4,4,3,1,76,4,76,24,16,100,9.740299245518543,14.65947779621186,3,6,75,0.8241758241758241,16,0.17582417582417584,NO
2019-1,u20161950,Apellido 95,Apellido 95,Nombre95,F,22,u95@upc.edu.pe,personal_95@gmail.com,995000000,NO,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-095-01,7,7,0,NO,0,NO,NO,NO,SIN BENEFICIO,EVALUACION INTEGRAL,2015-1,NO,SI,B,U,6,2,2,35,29,6,0,5,2,2,3,116,12,116,24,20,140,10.774385321285697,10.973899593015192,4,1,73,0.6517857142857143,39,0.3482142857142857,NO
2019-1,u20181960,Apellido 96,Apellido 96,Nombre96,F,20,u96@upc.edu.pe,personal_96@gmail.com,996000000,NO,Ingeniería de Sistemas de Información,Ingeniería,Monterrico,2019-096-01,3,2,1,SI,10000,NO,SI,NO,DESCUENTOS CORPORATIVOS,EXONER.GRADO TITULO,2017-1,NO,SI,A,Z,6,6,5,15,2,9,4,4,6,2,2,8,8,8,36,16,60,18.270198483948857,11.881437167192544,2,4,135,0.8598726114649682,22,0.14012738853503184,SI
2019-1,u20171970,Apellido 97,Apellido 97,Nombre97,F,23,u97@upc.edu.pe,personal_97@gmail.com,997000000,NO,Ingeniería Industrial,Ingeniería,Monterrico,2019-097-01,5,6,-1,NO,0,NO,NO,SI,BECA DE HONOR,SELECCIÓN PREFERENTE,2016-1,NO,SI,A,T,1,4,1,25,17,5,3,6,2,2,4,68,16,68,20,24,100,14.191035733015616,8.491410527841705,3,4,85,0.794392523364486,22,0.205607476635514,NO
2019-1,u20161980,Apellido 98,Apellido 98,Nombre98,M,18,u98@upc.edu.pe,personal_98@gmail.com,998000000,NO,Ingeniería de Sistemas de Información,Ingeniería,Monterrico,2019-098-01,7,5,2,NO,0,NO,SI,SI,DESCUENTOS CORPORATIVOS,EVALUACION INTEGRAL,2015-1,NO,NO,A,Z,1,2,1,35,20,10,5,3,2,2,1,80,4,80,40,12,140,8.331221606161186,17.00185659411123,1,9,99,0.853448275862069,17,0.14655172413793102,NO
2019-1,u20191990,Apellido 99,Apellido 99,Nombre99,F,26,u99@upc.edu.pe,personal_99@gmail.com,999000000,SI,Ingeniería de Gestión Empresarial,Ingeniería,Monterrico,2019-099-01,1,2,-1,NO,0,NO,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,2018-1,NO,SI,C,R,1,6,6,5,2,2,1,7,3,5,2,8,8,8,8,28,20,6.806421082652704,10.207978463961936,5,1,138,0.8214285714285714,30,0.17857142857142858,NO
2019-1,u20151100,Apellido 100,Apellido 100,Nombre100,M,28,u100@upc.edu.pe,personal_100@gmail.com,9100000000,SI,Ingeniería Electrónica,Ingeniería,Monterrico,2019-0100-01,9,6,3,SI,6000,SI,NO,NO,DESCUENTOS CORPORATIVOS,SELECCIÓN PREFERENTE,2014-1,SI,SI,A,X,1,6,1,45,45,0,0,4,1,2,2,180,8,180,0,16,180,7.823340090076334,11.624150911289178,6,0,91,0.8348623853211009,18,0.1651376146788991,NO
2019-1,u20191101,Apellido 101,Apellido 101,Nombre101,F,19,u101@upc.edu.pe,personal_101@gmail.com,9101000000,NO,Ingeniería de Gestión Empresarial,Ingeniería,Monterrico,2019-0101-01,1,1,0,NO,0,NO,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,2018-1,NO,SI,A,X,4,2,1,5,3,1,1,6,4,2,4,12,16,12,4,24,20,10.029902165055113,7.652521874986823,4,0,91,0.7222222222222222,35,0.2777777777777778,NO
2019-1,u20161102,Apellido 102,Apellido 102,Nombre102,F,28,u102@upc.edu.pe,personal_102@gmail.com,9102000000,NO,Ingeniería Electrónica,Ingeniería,Monterrico,2019-0102-01,7,7,0,SI,10000,NO,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,2015-1,NO,SI,C,Z,2,1,6,35,22,10,3,3,4,3,0,88,0,88,40,12,140,16.978411786223884,18.114696461762684,1,6,87,0.7310924369747899,32,0.2689075630252101,NO
